Date,Price,Open,High,Low,Vol.,Change %
2/7/2020,1573.4,1570.7,1577.8,1563.5,286.42K,0.22%
2/6/2020,1570,1560.0,1571.9,1556.0,229.00K,0.46%
2/5/2020,1562.8,1556.1,1566.2,1551.1,306.05K,0.47%
2/4/2020,1555.5,1581.5,1584.5,1552.8,349.00K,-1.70%
2/3/2020,1582.4,1597.8,1598.5,1573.2,320.60K,-0.35%
1/31/2020,1587.9,1578.4,1595.5,1575.0,343.37K,-0.08%
1/30/2020,1589.2,1582.4,1590.7,1576.8,382.60K,1.00%
1/29/2020,1573.5,1569.0,1580.7,1565.0,4.02K,0.04%
1/28/2020,1572.8,1583.9,1585.1,1567.8,2.31K,-0.49%
1/27/2020,1580.6,1580.9,1591.5,1579.0,2.94K,0.34%
1/24/2020,1575.2,1566.0,1578.5,1560.0,1.97K,0.41%
1/23/2020,1568.8,1561.8,1570.5,1555.3,2.33K,0.56%
1/22/2020,1560,1560.9,1562.2,1553.3,1.01K,-0.05%
1/21/2020,1560.8,1567.0,1571.4,1549.2,2.22K,0.19%
1/20/2020,1557.9,1557.3,1568.8,1546.0,462.62K,-0.36%
1/17/2020,1563.6,1555.7,1564.5,1555.7,0.47K,0.64%
1/16/2020,1553.7,1559.9,1561.0,1551.3,0.28K,-0.22%
1/15/2020,1557.2,1550.3,1561.6,1550.3,0.81K,0.59%
1/14/2020,1548,1552.1,1552.1,1539.6,1.79K,-0.37%
1/13/2020,1553.7,1563.7,1564.9,1550.0,1.00K,-0.63%
1/10/2020,1563.6,1558.2,1567.0,1550.1,0.98K,0.37%
1/9/2020,1557.8,1560.1,1565.2,1546.4,1.12K,-0.38%
1/8/2020,1563.8,1580.6,1615.7,1558.0,1.98K,-0.87%
1/7/2020,1577.6,1570.2,1581.4,1560.2,0.63K,0.36%
1/6/2020,1572,1559.1,1590.4,1559.1,0.38K,1.06%
1/3/2020,1555.5,1535.2,1558.3,1535.2,0.27K,1.57%
1/2/2020,1531.4,1526.0,1535.7,1524.3,0.09K,0.32%
12/31/2019,1526.5,1525.1,1529.6,1524.8,0.03K,0.32%
12/30/2019,1521.6,1521.6,1521.6,1521.6,178.72K,0.23%
12/27/2019,1518.1,1516.5,1519.9,1512.1,204.99K,0.24%
12/26/2019,1514.4,1503.9,1517.4,1502.1,216.61K,0.64%
12/24/2019,1504.8,1489.8,1505.0,1488.1,183.68K,1.08%
12/23/2019,1488.7,1482.4,1490.1,1481.2,162.45K,0.53%
12/20/2019,1480.9,1482.7,1484.8,1479.5,140.77K,-0.24%
12/19/2019,1484.4,1479.4,1485.8,1477.1,201.19K,0.39%
12/18/2019,1478.7,1480.4,1483.6,1474.3,197.97K,-0.13%
12/17/2019,1480.6,1480.6,1484.9,1478.4,173.25K,0.01%
12/16/2019,1480.5,1480.0,1484.5,1477.4,165.85K,-0.05%
12/13/2019,1481.2,1470.8,1482.5,1465.5,356.68K,0.60%
12/12/2019,1472.3,1479.2,1491.6,1468.2,409.86K,-0.18%
12/11/2019,1475,1468.5,1483.5,1466.9,251.73K,0.47%
12/10/2019,1468.1,1466.3,1473.7,1464.2,228.83K,0.22%
12/9/2019,1464.9,1464.1,1469.8,1463.0,177.22K,-0.01%
12/6/2019,1465.1,1481.0,1485.3,1463.3,317.32K,-1.21%
12/5/2019,1483.1,1480.0,1485.7,1478.0,240.01K,0.20%
12/4/2019,1480.2,1483.2,1489.9,1476.7,319.73K,-0.28%
12/3/2019,1484.4,1468.0,1487.7,1465.4,400.90K,1.03%
12/2/2019,1469.2,1470.3,1471.7,1459.8,316.58K,-0.24%
11/29/2019,1472.7,1461.2,1472.9,1459.1,272.34K,0.00%
11/28/2019,1472.7,1461.2,1472.9,1459.1,272.34K,0.81%
11/27/2019,1460.8,1468.3,1469.1,1459.1,232.12K,-0.25%
11/26/2019,1464.4,1458.8,1466.8,1454.1,2.65K,0.27%
11/25/2019,1460.5,1464.1,1465.1,1457.9,0.82K,-0.46%
11/22/2019,1467.3,1468.9,1476.2,1465.0,0.71K,0.01%
11/21/2019,1467.1,1478.7,1479.0,1466.3,1.46K,-0.70%
11/20/2019,1477.5,1476.7,1482.3,1469.9,1.20K,-0.02%
11/19/2019,1477.8,1476.4,1478.7,1468.8,0.52K,0.16%
11/18/2019,1475.4,1472.8,1477.4,1462.0,0.49K,0.23%
11/15/2019,1472,1478.5,1478.5,1467.4,0.42K,-0.33%
11/14/2019,1476.9,1468.0,1477.8,1467.5,0.39K,0.69%
11/13/2019,1466.8,1461.3,1471.0,1461.3,0.13K,0.66%
11/12/2019,1457.2,1461.0,1463.4,1450.0,0.16K,-0.23%
11/11/2019,1460.6,1463.4,1470.0,1453.1,0.14K,-0.40%
11/8/2019,1466.4,1470.3,1475.5,1461.5,0.13K,-0.24%
11/7/2019,1469.9,1496.4,1496.4,1467.8,0.21K,-1.80%
11/6/2019,1496.8,1489.7,1497.0,1489.5,0.14K,0.62%
11/5/2019,1487.6,1512.7,1512.7,1485.0,0.41K,-1.79%
11/4/2019,1514.7,1518.3,1519.4,1512.9,0.16K,-0.01%
11/1/2019,1514.9,1518.8,1521.1,1513.0,0.01K,-0.22%
10/31/2019,1518.3,1505.8,1518.0,1505.8,0.01K,1.21%
10/30/2019,1500.2,1500.2,1500.2,1500.2,353.64K,0.64%
10/29/2019,1490.7,1494.3,1497.1,1485.6,291.98K,-0.34%
10/28/2019,1495.8,1507.4,1510.8,1492.3,318.13K,-0.63%
10/25/2019,1505.3,1506.4,1520.9,1503.1,368.74K,0.04%
10/24/2019,1504.7,1495.1,1506.9,1490.4,305.01K,0.60%
10/23/2019,1495.7,1491.1,1499.4,1490.7,244.62K,0.55%
10/22/2019,1487.5,1487.5,1492.1,1484.0,208.97K,-0.04%
10/21/2019,1488.1,1495.6,1498.7,1484.8,284.29K,-0.40%
10/18/2019,1494.1,1495.6,1497.9,1488.3,232.55K,-0.28%
10/17/2019,1498.3,1494.2,1501.1,1487.0,305.67K,0.29%
10/16/2019,1494,1484.8,1495.5,1480.6,367.90K,0.71%
10/15/2019,1483.5,1497.7,1503.0,1480.8,317.99K,-0.94%
10/14/2019,1497.6,1492.0,1501.5,1487.1,228.32K,0.60%
10/11/2019,1488.7,1498.3,1508.0,1478.0,485.96K,-0.81%
10/10/2019,1500.9,1510.8,1522.3,1495.7,417.88K,-0.79%
10/9/2019,1512.8,1510.9,1518.0,1505.1,285.28K,0.59%
10/8/2019,1503.9,1498.7,1515.3,1492.1,371.44K,-0.03%
10/7/2019,1504.4,1518.6,1518.8,1493.3,257.78K,-0.56%
10/4/2019,1512.9,1511.6,1522.2,1501.4,344.79K,-0.06%
10/3/2019,1513.8,1505.6,1525.8,1501.7,408.74K,0.39%
10/2/2019,1507.9,1485.4,1511.4,1480.5,393.10K,1.27%
10/1/2019,1489,1478.0,1493.5,1465.0,450.17K,1.09%
9/30/2019,1472.9,1501.7,1507.2,1470.5,439.71K,-2.22%
9/27/2019,1506.4,1511.8,1514.4,1493.3,451.93K,-0.35%
9/26/2019,1511.7,1506.0,1515.5,1505.0,0.88K,0.19%
9/25/2019,1508.9,1535.4,1538.9,1504.5,1.05K,-1.80%
9/24/2019,1536.6,1525.4,1538.9,1520.0,0.69K,0.58%
9/23/2019,1527.8,1520.0,1530.3,1515.9,0.42K,1.04%
9/20/2019,1512,1508.8,1520.4,1504.4,0.07K,0.57%
9/19/2019,1503.4,1496.3,1507.3,1496.0,0.04K,-0.63%
9/18/2019,1513,1506.2,1515.5,1489.8,0.05K,0.15%
9/17/2019,1510.8,1503.6,1511.6,1500.7,0.09K,0.14%
9/16/2019,1508.7,1508.4,1516.7,1501.0,0.11K,0.80%
9/13/2019,1496.8,1503.3,1511.0,1494.1,0.08K,-0.53%
9/12/2019,1504.8,1495.1,1526.7,1495.1,0.31K,0.29%
9/11/2019,1500.5,1493.5,1502.9,1493.5,0.04K,0.27%
9/10/2019,1496.4,1498.8,1503.0,1491.9,0.14K,-0.78%
9/9/2019,1508.1,1517.0,1517.0,1503.3,0.06K,-0.28%
9/6/2019,1512.4,1519.1,1531.0,1508.1,0.02K,-0.66%
9/5/2019,1522.5,1548.6,1554.9,1517.8,0.03K,-2.23%
9/4/2019,1557.2,1548.0,1561.9,1548.0,0.01K,0.28%
9/3/2019,1552.8,1531.9,1532.9,1525.3,0.00K,-0.20%
9/2/2019,1555.9,1535.2,1558.9,1528.0,554.83K,1.95%
8/30/2019,1526.2,1526.2,1526.2,1526.2,330.85K,-0.49%
8/29/2019,1533.7,1533.7,1533.7,1533.7,455.60K,-0.59%
8/28/2019,1542.8,1545.6,1550.2,1535.6,17.19K,-0.18%
8/27/2019,1545.6,1531.0,1548.2,1529.2,13.57K,0.96%
8/26/2019,1530.9,1537.5,1558.6,1528.7,11.29K,-0.03%
8/23/2019,1531.4,1502.3,1534.0,1496.9,13.25K,1.94%
8/22/2019,1502.3,1506.8,1508.1,1496.1,8.40K,-0.48%
8/21/2019,1509.6,1511.6,1512.1,1500.5,5.34K,-0.01%
8/20/2019,1509.7,1501.1,1512.7,1497.0,4.75K,0.28%
8/19/2019,1505.5,1516.9,1517.1,1497.3,11.89K,-0.79%
8/16/2019,1517.5,1527.9,1532.1,1508.0,10.22K,-0.50%
8/15/2019,1525.1,1521.1,1531.4,1512.2,8.76K,0.23%
8/14/2019,1521.6,1506.6,1528.4,1499.0,11.64K,0.91%
8/13/2019,1507.9,1515.4,1539.5,1483.0,18.79K,-0.20%
8/12/2019,1510.9,1502.9,1525.2,1492.4,6.93K,0.59%
8/9/2019,1502,1512.4,1513.2,1500.0,12.56K,-0.07%
8/8/2019,1503.1,1504.9,1514.9,1495.5,10.69K,-0.67%
8/7/2019,1513.2,1480.0,1516.2,1478.4,24.40K,2.36%
8/6/2019,1478.3,1473.9,1480.9,1462.5,8.13K,0.52%
8/5/2019,1470.6,1446.3,1475.9,1443.0,13.12K,1.31%
8/2/2019,1451.6,1451.2,1455.9,1436.6,13.33K,1.76%
8/1/2019,1426.5,1419.2,1452.3,1406.4,15.59K,-0.37%
7/31/2019,1431.8,1437.6,1441.9,1416.5,9.36K,-0.28%
7/30/2019,1435.8,1433.4,1439.6,1429.0,12.62K,0.81%
7/29/2019,1424.3,1423.2,1431.9,1418.6,2.56K,0.06%
7/26/2019,1423.5,1419.3,1428.5,1417.4,2.54K,0.39%
7/25/2019,1418,1429.5,1438.0,1414.1,5.04K,-0.66%
7/24/2019,1427.4,1421.3,1433.4,1420.9,1.24K,0.13%
7/23/2019,1425.5,1429.6,1434.9,1418.5,0.76K,-0.36%
7/22/2019,1430.7,1431.8,1434.3,1427.5,0.80K,0.04%
7/19/2019,1430.1,1452.7,1457.1,1425.0,3.03K,-0.13%
7/18/2019,1431.9,1433.3,1453.0,1419.8,1.16K,0.33%
7/17/2019,1427.2,1411.6,1431.8,1405.4,0.63K,0.86%
7/16/2019,1415,1422.5,1422.5,1406.0,0.17K,-0.16%
7/15/2019,1417.3,1417.5,1425.0,1413.3,0.30K,0.10%
7/12/2019,1415.9,1411.2,1422.5,1408.9,0.72K,0.42%
7/11/2019,1410,1424.1,1431.3,1408.1,0.32K,-0.41%
7/10/2019,1415.8,1401.2,1423.8,1397.5,0.25K,0.85%
7/9/2019,1403.9,1400.8,1404.8,1392.8,0.36K,0.04%
7/8/2019,1403.3,1404.3,1412.4,1398.0,0.21K,-0.01%
7/5/2019,1403.4,1426.5,1427.9,1393.0,0.34K,0.24%
7/4/2019,1400.1,1421.6,1426.8,1388.6,577.38K,-1.69%
7/3/2019,1424.2,1435.0,1442.9,1418.2,0.43K,0.92%
7/2/2019,1411.2,1392.2,1424.8,1391.7,0.08K,1.35%
7/1/2019,1392.4,1399.6,1403.6,1388.6,0.15K,-1.72%
6/28/2019,1416.7,1427.6,1427.6,1416.0,0.02K,0.13%
6/27/2019,1414.9,1414.9,1414.9,1414.9,336.36K,-0.04%
6/26/2019,1415.4,1427.2,1427.9,1405.0,421.95K,-0.23%
6/25/2019,1418.7,1423.4,1442.9,1415.1,643.59K,0.04%
6/24/2019,1418.2,1403.9,1425.1,1403.6,375.15K,1.29%
6/21/2019,1400.1,1391.2,1415.4,1386.1,518.89K,0.23%
6/20/2019,1396.9,1364.5,1397.7,1361.3,542.90K,3.57%
6/19/2019,1348.8,1350.4,1366.6,1344.8,332.61K,-0.14%
6/18/2019,1350.7,1343.9,1358.5,1342.1,376.27K,0.58%
6/17/2019,1342.9,1345.5,1347.1,1336.6,238.71K,-0.12%
6/14/2019,1344.5,1346.5,1362.2,1341.4,358.45K,0.06%
6/13/2019,1343.7,1337.8,1347.0,1335.9,204.83K,0.52%
6/12/2019,1336.8,1330.6,1342.3,1329.8,234.46K,0.42%
6/11/2019,1331.2,1331.8,1333.8,1323.6,215.15K,0.14%
6/10/2019,1329.3,1341.2,1341.7,1329.0,228.03K,-1.25%
6/7/2019,1346.1,1339.7,1352.7,1334.3,331.29K,0.25%
6/6/2019,1342.7,1336.1,1344.2,1331.3,263.09K,0.68%
6/5/2019,1333.6,1330.2,1348.9,1329.3,413.47K,0.37%
6/4/2019,1328.7,1329.7,1334.1,1324.7,319.96K,0.06%
6/3/2019,1327.9,1312.5,1333.0,1310.9,363.40K,1.28%
5/31/2019,1311.1,1293.2,1311.9,1292.5,341.18K,1.45%
5/30/2019,1292.4,1285.1,1293.9,1279.2,284.02K,0.68%
5/29/2019,1283.7,1281.8,1287.8,1281.4,1.64K,0.28%
5/28/2019,1280.1,1287.2,1289.6,1278.5,0.78K,0.23%
5/27/2019,1277.1,1283.5,1286.9,1275.1,362.16K,-0.72%
5/24/2019,1286.4,1285.9,1287.5,1283.3,0.41K,-0.16%
5/23/2019,1288.4,1276.8,1289.8,1275.5,0.51K,0.88%
5/22/2019,1277.1,1276.1,1279.5,1275.5,0.32K,0.07%
5/21/2019,1276.2,1281.2,1281.2,1272.0,0.32K,-0.32%
5/20/2019,1280.3,1281.6,1282.0,1276.9,0.20K,0.11%
5/17/2019,1278.9,1290.1,1292.0,1278.0,0.38K,-0.81%
5/16/2019,1289.4,1300.1,1300.8,1287.8,0.47K,-0.85%
5/15/2019,1300.5,1300.1,1304.0,1298.6,0.05K,0.12%
5/14/2019,1299,1303.4,1303.4,1298.2,0.09K,-0.44%
5/13/2019,1304.7,1291.1,1304.8,1285.3,0.09K,1.12%
5/10/2019,1290.2,1288.2,1292.3,1287.8,0.04K,0.16%
5/9/2019,1288.2,1287.1,1291.6,1285.2,0.03K,0.30%
5/8/2019,1284.4,1291.1,1295.0,1284.0,0.04K,-0.33%
5/7/2019,1288.6,1286.8,1289.6,1283.9,0.03K,0.13%
5/6/2019,1286.9,1286.1,1289.9,1282.3,0.03K,0.20%
5/3/2019,1284.3,1276.1,1286.6,1273.5,0.03K,0.73%
5/2/2019,1275,1278.0,1278.5,1272.7,0.06K,-0.95%
5/1/2019,1287.2,1285.0,1290.4,1281.0,0.02K,-0.11%
4/30/2019,1288.6,1288.6,1288.6,1288.6,239.44K,0.32%
4/29/2019,1284.5,1284.5,1284.5,1284.5,208.96K,-0.33%
4/26/2019,1288.8,1279.1,1290.9,1276.0,278.89K,0.71%
4/25/2019,1279.7,1277.9,1284.8,1275.2,237.15K,0.02%
4/24/2019,1279.4,1274.4,1280.7,1270.5,246.05K,0.49%
4/23/2019,1273.2,1277.0,1278.5,1267.9,280.34K,-0.34%
4/22/2019,1277.6,1278.0,1281.9,1275.7,136.44K,0.13%
4/18/2019,1276,1276.2,1279.7,1273.0,229.63K,-0.06%
4/17/2019,1276.8,1279.5,1282.1,1275.2,223.36K,-0.03%
4/16/2019,1277.2,1290.8,1291.7,1275.5,326.51K,-1.09%
4/15/2019,1291.3,1294.0,1295.2,1285.3,232.99K,-0.30%
4/12/2019,1295.2,1295.8,1299.1,1293.2,192.49K,0.15%
4/11/2019,1293.3,1312.4,1313.1,1292.9,324.74K,-1.57%
4/10/2019,1313.9,1308.2,1314.7,1304.7,218.88K,0.43%
4/9/2019,1308.3,1301.6,1310.4,1300.6,200.34K,0.49%
4/8/2019,1301.9,1295.8,1307.9,1295.5,207.57K,0.49%
4/5/2019,1295.6,1296.5,1297.8,1288.3,231.45K,0.10%
4/4/2019,1294.3,1294.4,1298.7,1284.9,262.54K,-0.08%
4/3/2019,1295.3,1296.9,1299.0,1292.7,190.37K,-0.01%
4/2/2019,1295.4,1292.2,1297.1,1289.5,196.40K,0.09%
4/1/2019,1294.2,1297.2,1301.7,1291.0,236.66K,-0.33%
3/29/2019,1298.5,1295.0,1304.6,1291.3,270.18K,0.25%
3/28/2019,1295.3,1315.0,1317.6,1293.3,426.82K,-1.42%
3/27/2019,1313.9,1318.7,1322.0,1310.9,2.01K,-0.33%
3/26/2019,1318.3,1325.2,1325.2,1315.5,1.53K,-0.54%
3/25/2019,1325.4,1316.2,1326.5,1314.0,1.01K,0.76%
3/22/2019,1315.4,1312.3,1317.6,1310.0,0.50K,0.37%
3/21/2019,1310.6,1316.0,1322.4,1306.6,1.40K,0.45%
3/20/2019,1304.7,1309.0,1319.6,1301.5,2.47K,-0.37%
3/19/2019,1309.6,1308.2,1313.1,1307.2,0.58K,0.38%
3/18/2019,1304.6,1303.0,1309.0,1301.7,0.23K,-0.09%
3/15/2019,1305.8,1298.1,1308.3,1297.8,0.59K,0.56%
3/14/2019,1298.5,1310.0,1310.0,1295.9,1.04K,-1.07%
3/13/2019,1312.5,1304.0,1314.5,1304.0,0.21K,0.87%
3/12/2019,1301.2,1295.9,1304.9,1295.6,0.17K,0.53%
3/11/2019,1294.3,1300.9,1301.9,1294.1,0.12K,-0.64%
3/8/2019,1302.7,1294.3,1303.1,1293.8,0.16K,1.03%
3/7/2019,1289.4,1290.9,1292.5,1286.8,0.12K,-0.11%
3/6/2019,1290.8,1292.7,1294.6,1288.3,0.04K,0.23%
3/5/2019,1287.8,1290.2,1292.8,1286.0,0.08K,-0.21%
3/4/2019,1290.5,1297.6,1301.0,1287.0,0.24K,-0.92%
3/1/2019,1302.5,1311.1,1314.6,1297.0,0.06K,-1.28%
2/28/2019,1319.4,1327.8,1328.0,1318.1,0.07K,-0.42%
2/27/2019,1325,1325.0,1325.0,1325.0,198.04K,-0.26%
2/26/2019,1328.5,1329.9,1332.4,1325.5,185.56K,-0.08%
2/25/2019,1329.5,1331.9,1334.9,1327.3,181.78K,-0.25%
2/22/2019,1332.8,1325.8,1335.6,1323.8,241.80K,0.38%
2/21/2019,1327.8,1341.7,1344.3,1323.3,285.81K,-1.49%
2/20/2019,1347.9,1343.9,1349.8,1339.8,246.72K,0.23%
2/19/2019,1344.8,1325.0,1345.0,1323.8,348.64K,0.00%
2/18/2019,1344.8,1327.9,1345.0,1324.4,348.64K,1.72%
2/15/2019,1322.1,1315.5,1325.8,1314.3,200.28K,0.62%
2/14/2019,1313.9,1309.6,1317.4,1304.7,228.46K,-0.09%
2/13/2019,1315.1,1314.3,1321.7,1308.1,213.96K,0.08%
2/12/2019,1314,1311.6,1318.3,1310.0,146.45K,0.16%
2/11/2019,1311.9,1318.1,1318.7,1307.1,150.61K,-0.50%
2/8/2019,1318.5,1314.3,1319.5,1311.5,135.69K,0.33%
2/7/2019,1314.2,1310.9,1315.8,1306.4,166.76K,-0.02%
2/6/2019,1314.4,1319.4,1319.9,1309.6,137.25K,-0.36%
2/5/2019,1319.2,1316.8,1321.0,1314.8,129.01K,-0.01%
2/4/2019,1319.3,1322.6,1323.6,1312.7,159.56K,-0.21%
2/1/2019,1322.1,1326.0,1328.2,1320.6,200.00K,-0.23%
1/31/2019,1325.2,1325.4,1331.1,1322.2,224.75K,0.74%
1/30/2019,1315.5,1317.0,1328.6,1313.5,272.11K,0.26%
1/29/2019,1312.1,1305.0,1313.8,1304.8,2.36K,0.47%
1/28/2019,1305.9,1302.2,1306.2,1299.5,1.41K,0.40%
1/25/2019,1300.7,1282.4,1305.3,1281.7,1.94K,1.43%
1/24/2019,1282.3,1285.3,1286.5,1278.7,0.67K,-0.35%
1/23/2019,1286.8,1286.5,1288.3,1280.4,0.56K,0.08%
1/22/2019,1285.8,1284.5,1287.2,1279.0,1.27K,0.19%
1/21/2019,1283.4,1282.4,1285.0,1276.0,318.85K,-0.11%
1/18/2019,1284.8,1294.8,1294.8,1282.5,1.34K,-0.80%
1/17/2019,1295.2,1295.8,1297.1,1291.8,0.23K,-0.11%
1/16/2019,1296.6,1291.9,1297.7,1290.7,0.37K,0.40%
1/15/2019,1291.4,1294.3,1298.0,1290.0,0.34K,-0.25%
1/14/2019,1294.7,1296.4,1299.4,1291.1,0.30K,0.14%
1/11/2019,1292.9,1291.0,1298.5,1290.8,0.25K,0.16%
1/10/2019,1290.8,1297.3,1300.9,1290.7,0.20K,-0.36%
1/9/2019,1295.4,1289.1,1297.9,1284.6,0.14K,0.47%
1/8/2019,1289.3,1290.4,1291.0,1286.5,0.07K,-0.31%
1/7/2019,1293.3,1290.2,1299.8,1287.6,0.26K,0.32%
1/4/2019,1289.2,1301.0,1301.9,1282.3,0.29K,-0.71%
1/3/2019,1298.4,1293.5,1298.1,1289.7,0.56K,0.86%
1/2/2019,1287.3,1288.1,1293.7,1284.3,0.13K,0.22%
12/31/2018,1284.5,1284.0,1288.6,1284.0,0.02K,-0.12%
12/28/2018,1286.1,1286.1,1286.1,1286.1,162.73K,0.39%
12/27/2018,1281.1,1270.1,1281.6,1269.1,213.50K,0.64%
12/26/2018,1273,1273.5,1282.3,1267.4,208.54K,0.09%
12/24/2018,1271.8,1260.7,1273.9,1260.0,137.24K,1.09%
12/21/2018,1258.1,1263.5,1266.2,1257.1,212.78K,-0.77%
12/20/2018,1267.9,1247.0,1270.3,1246.2,318.24K,0.92%
12/19/2018,1256.4,1253.5,1262.2,1245.3,275.31K,0.22%
12/18/2018,1253.6,1249.7,1254.5,1249.0,171.59K,0.14%
12/17/2018,1251.8,1242.8,1252.2,1239.4,166.88K,0.84%
12/14/2018,1241.4,1246.2,1247.3,1236.5,194.65K,-0.48%
12/13/2018,1247.4,1250.7,1251.7,1244.4,158.85K,-0.21%
12/12/2018,1250,1248.3,1252.6,1247.1,157.07K,0.22%
12/11/2018,1247.2,1249.8,1255.1,1245.8,186.39K,-0.18%
12/10/2018,1249.4,1255.6,1256.6,1246.9,199.74K,-0.26%
12/7/2018,1252.6,1243.1,1255.8,1242.6,225.56K,0.72%
12/6/2018,1243.6,1243.0,1249.9,1240.0,248.86K,0.08%
12/5/2018,1242.6,1244.6,1244.8,1238.7,110.21K,-0.32%
12/4/2018,1246.6,1236.3,1247.5,1235.8,221.14K,0.56%
12/3/2018,1239.6,1227.8,1240.4,1226.6,247.72K,1.11%
11/30/2018,1226,1229.9,1231.1,1221.8,170.45K,-0.36%
11/29/2018,1230.4,1227.1,1234.9,1226.7,246.43K,0.26%
11/28/2018,1227.2,1217.7,1230.2,1214.5,1.37K,0.83%
11/27/2018,1217.1,1226.9,1228.8,1215.9,0.77K,-0.73%
11/26/2018,1226.1,1226.6,1231.0,1225.6,0.28K,-0.04%
11/23/2018,1226.6,1231.3,1232.6,1224.2,0.78K,0.28%
11/22/2018,1223.2,1227.8,1229.2,1220.3,240.35K,-0.65%
11/21/2018,1231.2,1225.7,1232.9,1223.6,0.22K,0.56%
11/20/2018,1224.4,1225.3,1232.3,1224.3,0.53K,-0.34%
11/19/2018,1228.6,1225.7,1229.3,1222.7,0.26K,0.18%
11/16/2018,1226.4,1217.3,1229.1,1217.3,0.87K,0.64%
11/15/2018,1218.6,1215.4,1219.7,1212.7,0.29K,0.40%
11/14/2018,1213.8,1206.7,1217.5,1202.5,0.18K,0.72%
11/13/2018,1205.1,1205.2,1209.0,1201.7,0.47K,-0.18%
11/12/2018,1207.3,1214.0,1214.5,1204.8,0.16K,-0.44%
11/9/2018,1212.6,1227.2,1227.3,1211.5,0.31K,-1.36%
11/8/2018,1229.3,1231.3,1231.3,1226.3,1.00K,-0.31%
11/7/2018,1233.1,1233.1,1241.7,1231.1,1.08K,0.21%
11/6/2018,1230.5,1235.7,1241.1,1230.6,0.98K,-0.46%
11/5/2018,1236.2,1233.8,1237.6,1233.8,0.70K,-0.06%
11/2/2018,1237,1240.7,1240.7,1240.7,0.82K,-0.36%
11/1/2018,1241.5,1219.0,1228.4,1219.0,0.06K,1.93%
10/31/2018,1218,1219.8,1221.8,1218.3,0.00K,-0.84%
10/30/2018,1228.3,1228.3,1228.3,1228.3,224.64K,0.06%
10/29/2018,1227.6,1236.4,1237.6,1226.1,234.29K,-0.66%
10/26/2018,1235.8,1234.7,1246.0,1232.5,315.69K,0.28%
10/25/2018,1232.4,1236.6,1242.0,1230.5,259.68K,0.11%
10/24/2018,1231.1,1233.8,1238.0,1228.3,211.48K,-0.46%
10/23/2018,1236.8,1225.1,1243.0,1224.5,288.38K,1.00%
10/22/2018,1224.6,1230.5,1232.6,1222.8,187.23K,-0.33%
10/19/2018,1228.7,1228.6,1234.1,1226.2,191.80K,-0.11%
10/18/2018,1230.1,1225.5,1233.6,1221.7,243.11K,0.22%
10/17/2018,1227.4,1228.0,1232.9,1223.7,235.33K,-0.29%
10/16/2018,1231,1230.5,1235.9,1226.3,242.42K,0.06%
10/15/2018,1230.3,1221.2,1236.9,1220.4,291.57K,0.68%
10/12/2018,1222,1227.7,1228.1,1219.3,318.23K,-0.46%
10/11/2018,1227.6,1197.9,1230.0,1194.7,531.78K,2.87%
10/10/2018,1193.4,1192.7,1198.6,1188.5,248.56K,0.16%
10/9/2018,1191.5,1192.2,1195.8,1186.6,243.86K,0.24%
10/8/2018,1188.6,1206.7,1208.0,1186.0,320.10K,-1.41%
10/5/2018,1205.6,1203.7,1209.8,1200.9,255.48K,0.33%
10/4/2018,1201.6,1201.4,1210.7,1199.6,290.84K,-0.11%
10/3/2018,1202.9,1207.0,1212.3,1200.4,255.07K,-0.34%
10/2/2018,1207,1192.7,1212.3,1192.2,365.32K,1.28%
10/1/2018,1191.7,1196.1,1196.5,1188.1,220.51K,-0.38%
9/28/2018,1196.2,1186.8,1198.0,1184.3,307.82K,0.74%
9/27/2018,1187.4,1198.9,1202.6,1185.6,351.05K,-0.79%
9/26/2018,1196.9,1203.0,1203.9,1193.0,0.44K,-0.47%
9/25/2018,1202.5,1200.2,1204.6,1198.9,0.13K,0.07%
9/24/2018,1201.7,1201.2,1205.0,1196.2,0.18K,0.26%
9/21/2018,1198.6,1209.7,1212.1,1194.2,0.39K,-0.85%
9/20/2018,1208.9,1206.4,1210.5,1203.5,0.09K,0.23%
9/19/2018,1206.1,1201.5,1208.5,1201.0,0.12K,0.45%
9/18/2018,1200.7,1202.8,1204.5,1199.6,0.04K,-0.22%
9/17/2018,1203.4,1198.5,1207.0,1195.6,0.05K,0.40%
9/14/2018,1198.6,1204.2,1209.7,1195.8,0.12K,-0.57%
9/13/2018,1205.5,1208.9,1213.3,1202.5,0.09K,-0.22%
9/12/2018,1208.2,1198.9,1210.9,1197.9,0.04K,0.73%
9/11/2018,1199.5,1198.7,1198.9,1190.1,0.02K,0.19%
9/10/2018,1197.2,1198.8,1199.6,1194.7,0.02K,-0.05%
9/7/2018,1197.8,1202.8,1203.7,1200.0,0.01K,-0.32%
9/6/2018,1201.7,1207.6,1209.0,1203.5,0.01K,0.24%
9/5/2018,1198.8,1196.1,1200.7,1196.1,0.02K,0.18%
9/4/2018,1196.6,1201.8,1204.8,1193.3,0.06K,-0.21%
9/3/2018,1199.1,1207.0,1207.6,1195.1,421.47K,-0.42%
8/31/2018,1204.1,1202.7,1205.3,1202.7,265.11K,0.13%
8/30/2018,1202.5,1202.5,1202.5,1202.5,288.07K,-0.33%
8/29/2018,1206.5,1202.2,1208.8,1202.2,10.90K,-0.25%
8/28/2018,1209.5,1212.8,1215.7,1201.0,20.28K,-0.14%
